Cal Temp (C)	Cal Pressure (mmHg)	Cal Date	Filename
 22.8506670514139 	 741.717492100257 	 08/26/16 	 PorterTest_StraightInlet-1-Infusion-160826.csv 
			 NA 
			 PorterTest_StraightInlet-1-Infusion-160826.csv 
"BIOSF"	"MFCFlow1"	"Error"
200.14	199.999271	NA	NA	NA	82
39.612	40.005104	NA	NA	NA	85
39.6144	40	NA	NA	NA	86
39.61725	39.999375	NA	NA	NA	87
39.595267	39.995521	NA	NA	NA	88
39.5877	39.998646	NA	NA	NA	89
39.592	40.004375	NA	NA	NA	90
39.600967	40.000208	NA	NA	NA	91
39.5942	39.999792	NA	NA	NA	92
39.5921	39.996146	NA	NA	NA	93
39.588533	39.997396	NA	NA	NA	94
39.5845	40.004063	NA	NA	NA	95
39.590267	39.999479	NA	NA	NA	96
39.591083	40.000833	NA	NA	NA	97
39.5882	39.998021	NA	NA	NA	98
39.595867	39.997813	NA	NA	NA	99
39.602333	40.002708	NA	NA	NA	100
39.5953	40.000625	NA	NA	NA	101
39.595467	39.999896	NA	NA	NA	102
180.976167	179.998437	NA	NA	NA	104
180.38	180.000937	NA	NA	NA	105
180.300833	179.999687	NA	NA	NA	106
180.325333	180.001875	NA	NA	NA	107
180.263	179.999896	NA	NA	NA	108
180.263667	180.00125	NA	NA	NA	109
180.1375	180.002083	NA	NA	NA	110
180.1055	179.998542	NA	NA	NA	111
180.0205	180.000417	NA	NA	NA	112
180.05	179.999063	NA	NA	NA	113
179.9615	179.998437	NA	NA	NA	114
180.0075	179.999583	NA	NA	NA	115
179.936667	179.999687	NA	NA	NA	116
179.894667	180.000104	NA	NA	NA	117
179.89	180.000521	NA	NA	NA	118
179.849167	179.998958	NA	NA	NA	119
179.808667	180.001667	NA	NA	NA	120
179.8525	180.003646	NA	NA	NA	121
179.8055	179.998229	NA	NA	NA	122
59.472367	60.000417	NA	NA	NA	125
59.515733	60.000417	NA	NA	NA	126
59.5285	59.994062	NA	NA	NA	127
